,index,gmw_fid_uid,2007_area_gain,2008_area_gain,2009_area_gain,2010_area_gain,2015_area_gain,2016_area_gain,2017_area_gain,2018_area_gain,2019_area_gain,2020_area_gain,2007_area_loss,2008_area_loss,2009_area_loss,2010_area_loss,2015_area_loss,2016_area_loss,2017_area_loss,2018_area_loss,2019_area_loss,2020_area_loss
0,39,40,0.0,0.0,0.0,0.059385077989233995,0.059385077989233995,0.059385077989233995,0.059385077989233995,0.059385077989233995,0.059385077989233995,0.059385077989233995,1.7815281246406187,2.49413822132382,2.434753192998475,2.1378317773885085,2.0190719572172173,2.0190719572172173,2.0190719572172173,2.3159920279428796,2.3159920279428796,2.0784555438086536
1,41,42,224.15250920336376,349.62395054049523,364.6700535422656,357.04585303750866,370.0928728863821,341.4444585462516,379.0506933007304,354.7297745683303,374.9597872846207,384.06557835363367,586.8908272208052,879.8636431221339,826.6904174396356,834.6904261815716,916.3836806598323,1192.2977751106614,1219.615767415431,1461.4602807766428,1377.8908652786802,1493.0947476405188
2,45,46,168.92739802621543,365.8951211370907,349.03804645166315,214.88556321585503,104.32445593164874,89.37365167617614,139.3134865532914,173.93321543140985,180.11170395959203,172.73958097722408,176.73052549320025,272.7991382936123,300.05072383282106,306.7517696730314,272.2596715408406,265.31195989823067,262.338383636282,266.0995762287503,251.20040759462728,248.3283301376427
3,48,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1178939258947416,0.2357846666885945,0.35367705707481173,0.35367705707481173,0.17683656629299438,0.17683656629299438,0.17683656629299438,0.17683656629299438,0.35366988693364926,0.47156204984889805
4,49,50,7.139777294502856,20.72600477940784,25.88647753891322,44.571241497496324,38.18829743212912,42.477144177817415,46.70588762524672,53.89754701987811,54.94077359015398,57.43384360717407,75.01165865756158,91.90164443264905,87.49216956872496,63.29781550249015,51.9808175404903,36.145842915458104,31.10278127097405,32.78588947566675,42.07022848431677,56.17482268564846
5,50,51,14410.3582865751,21452.911046993042,22664.9872358272,20651.670409735718,18479.427624407534,17501.963322462587,18567.512541593864,19630.61575504293,20246.096639482956,19880.86529983825,35885.05594860985,57850.83673000536,59000.13293460456,62965.620058343484,69871.58526500736,74531.7027787611,73270.85150832741,69959.3088628441,68137.04635041014,72736.75339318284
6,55,56,101.74922382559383,214.61837252503395,351.4207282180748,452.5717152443699,507.9816062067549,529.4891722741875,534.6849310437206,516.254476325533,509.60940597552576,532.3271989410173,783.0741417281624,1038.6534739215128,984.9894774898419,746.133176678082,594.2178311533323,491.3226244253044,512.2244495640396,502.33140822159226,522.698601958552,596.4859862947671
7,56,57,0.2973396929315351,0.4162765441913901,0.4757439330776604,0.4757439330776604,0.5352116595556562,0.5352102606062074,0.7136099668380028,0.5946755270937,0.5352089585524256,0.5352089585524256,32.94478567113731,41.389292987909656,44.71947340692037,51.796015896929646,57.38583408711291,61.19172881854263,59.6456396389376,60.41873290358899,61.667524757185916,60.12137423846819
8,58,59,14168.238957607604,16632.542701994334,17618.077889996748,18915.818712793865,21822.82104831752,23319.048051401078,22447.235232983876,23686.923568227827,23618.74381866874,24633.20387533316,6282.367651347469,8858.302286782711,9805.14847994412,10756.110389123209,13990.309779882627,14669.26540870365,14830.034163097793,14459.049141280211,15350.05287245835,15648.846337157185
9,60,61,22.806668224082838,25.542671234716032,26.30838700118059,21.276177048600356,1.9688542522807768,0.9297481018286854,0.7109842286257975,0.9844294804391004,0.7109842286257975,1.6407033219636833,0.49260888533375935,0.6020073488664146,0.6566955623190474,1.422620898841925,3.2276181253503875,3.2823175610696094,3.2823175610696094,3.2823175610696094,3.2823175610696094,3.0635260390876087
10,61,62,176.36496273873897,434.0688064976858,698.7834972155806,656.9654388884643,514.9317503883348,401.08812656059405,498.52875092736167,588.3816407020264,750.0152988952797,854.5727108192644,7483.376362641123,13381.661786787505,13715.172654242993,17427.819414260463,19705.5268696237,19594.82191465784,18940.01819187437,18556.696498681922,17209.009763593433,14962.643170155627
11,65,66,439.12517117908607,677.3232753221029,651.6385398453252,559.1403927086933,504.9854372992045,493.7134838884531,569.7683776539325,737.1340008098896,782.8896566014681,761.9245057675957,1914.6538106651408,2985.0140516799065,3326.250166366147,3565.3044132306536,3785.493732875873,3923.5167292930637,3758.6910141454423,3347.768420899622,3170.181978640522,3335.9548947008407
12,68,69,11299.528788521216,15828.257225110781,16636.25531694673,16104.674766104283,16603.3540273753,18467.513046500328,21857.352954600294,23898.10896506453,25816.8862558468,26082.823571669014,23357.819772119696,33819.0205244111,35115.84422087066,37404.28244215563,45801.529457468394,49627.124910467595,50800.25385425521,53949.700335054375,57955.761829704155,59179.6370653839
13,69,70,0.5332800495039148,1.066552197718012,0.8887973274966652,1.1850580089360314,0.5925271331126108,0.23700761974861562,0.17775445412897883,0.23700517639486285,0.533261854978456,1.1850457404836983,0.0,0.23700299306394912,0.23700299306394912,0.0,0.23701338997725985,0.4740243366374024,0.5925287964117976,0.6517822218492878,0.4147686759856774,0.11850440772621332
14,70,71,82.86524459480975,120.42185894378372,142.834647619416,143.2588829844935,147.80234125904056,134.77859596730718,135.08147514767813,149.01393491869743,192.68882383805155,193.17354075385595,73.29399592300591,132.7161901170835,121.38791876119389,137.01598917963247,188.26512194479238,214.97951437280489,211.5876888027543,179.96735657175452,153.6759407766445,191.35223494978416
15,78,79,923.8065486262066,1470.9807663741362,1401.705850649436,980.1874802672642,680.9244012577726,650.005040638264,764.3191982014787,915.0630213407447,1120.582160346304,1215.849817255151,2131.6919282905537,3014.4142114292313,3264.0186446469256,3156.4636468957037,2925.3712630047703,2712.3760590157685,2775.9703265445005,3189.644838250497,3427.3557192400535,3499.905300058175
16,79,80,153.57466544889917,256.8876487162215,278.3275728589416,263.0697102281988,204.20827365425635,178.9541709688701,177.0758029126237,190.64396367898823,205.3603638041086,217.59544101827373,151.3619381705659,249.78040179861623,265.02564959328816,291.54422748494596,493.20516918427876,616.9341135891866,673.376738060013,674.9497444929705,660.1723977006055,660.8327127477094
17,80,81,1324.2042648821623,1795.0031762407207,1884.2569365324837,2081.6596553351474,2255.501828468665,2048.362724907865,1874.2743208244935,1862.2589219446077,2142.898608471549,2317.2268966800575,704.3228293659042,1358.8304187970894,1480.586977739507,1567.2821724096416,1607.8789409749872,2043.2139445848366,2240.2644529135996,2311.10031505831,2166.7778321649585,2560.46198538143
18,81,82,152.91328343489891,199.28881343793037,187.31653213967138,146.74454393197763,154.7262897796331,167.84762446846509,186.28883645032406,212.34879606876478,281.7623620092964,291.0742280512825,165.55191015934813,310.0620440970423,308.8522365570838,359.8847413867759,370.223975533766,407.04695514754917,415.14953354997795,415.20941353843557,425.36717442791854,477.8494692379811
19,82,83,22.917819186825845,31.285269764788016,35.22663026484912,32.317367033829896,26.012205677684914,24.19345781242142,26.073109093995313,31.65145405771426,39.776331537711734,42.99012180564,21.281733499048137,34.86209292508401,36.437989503195126,38.86084068333087,46.67954562394768,52.680703676355954,55.71235669797635,55.71396357304983,51.47204487619818,55.95731645252482
20,84,85,3814.6725316338557,5693.263777341583,5883.0530005659475,5889.028747392121,5683.592495177017,5511.624845135853,5713.7615649852905,6415.189816069534,6688.757778190933,6221.44296242918,14573.642172422205,18039.501571375797,17265.155391877084,16326.291391000157,17625.248343324347,18438.799928315886,18729.28425964427,17685.66586005696,16528.599279264494,16081.14577948938
21,85,86,0.5943520360101239,1.1292744747818482,1.3078832275349157,1.0702151746179975,0.5947005882767301,0.5946816604769172,0.6539186045129913,0.9509965325868699,0.8321695104642649,0.35685060969082394,0.11882820282327933,0.29707409476629953,0.5942106107477179,0.7724601374097013,1.1885925908681956,1.2482236932453197,1.3673845045288482,0.7725855856886567,0.6537607285974273,0.35667754147000347
22,87,88,1086.9318771207631,1416.5435770801178,1545.144364092696,1590.1887904516284,1629.8834640972973,1650.2184524624713,1667.2839578658602,1571.1208105017254,1443.5518773181202,1463.3971688995919,694.5046165504152,1048.8971130479977,1120.081932415371,1201.2825505600854,1389.6792247736298,1446.6757350422633,1474.868806897347,1610.3452305334208,2041.927661750275,2520.478228793195
23,88,89,3303.7944433804196,4598.104403564652,4828.424581937774,4630.556450055065,4033.032005440965,3893.1337614274876,4130.614485967229,4889.679760802165,5588.110921275061,5780.678269254288,20298.019596532602,27258.226621694623,27525.69913629293,30455.40874463746,37768.64309674882,40256.642833292215,39413.406544572725,37915.04055647076,38227.901229110925,38584.16622649317
24,89,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059473651452844375,0.11894879410380915,0.11894879410380915,0.17842369629931337,0.11894860173839089,0.11894860173839089,0.11894860173839089,0.11894860173839089
25,91,92,15.10510974104499,19.64049616974649,17.917941261496384,16.309132559710186,14.126346868811313,12.575414034294191,12.116373993882583,13.381723653877756,18.207479160940043,17.920919425047305,126.25935925182912,164.86050522001847,168.24937964999705,178.29930215719054,203.4594830851393,212.53528685440432,211.44287365520424,207.99498640484572,207.82203020822558,215.6923386023665
26,95,96,5.951063913411232,8.094508728019514,10.180475380513633,11.312423869989704,19.712052893971233,22.810267002857756,21.618300472507418,22.80861269463213,23.104730013484023,23.700401650941934,143.9628923887795,203.3125315207713,217.15316820091795,217.61244916750792,190.15002775239853,183.7020504449934,187.96577860065184,186.59462109524793,181.77767778337025,176.60421730621047
27,96,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11721167861713104,0.17581751792569655,0.05860583930856552,0.05860583930856552,0.05860583930856552,0.11721167861713104,0.11721167861713104,0.11721167861713104,0.05860583930856552,0.05860583930856552,0.0,0.0
28,98,99,317.3850820742526,381.10077042030366,402.77612540712437,380.67449104702416,362.8540609884168,347.754315264291,340.41106196673013,353.19807672622187,358.5859585028472,367.7841472012518,311.2204934227383,518.7448488408113,584.0767697341793,812.6722365794342,1001.6574009613606,1116.2232172748777,1097.0884268250882,1034.6245993415646,955.0408893497018,920.7848397253206
29,100,101,3196.670133883385,4957.897766587543,4814.996764933588,4897.828898597128,5566.182711413572,5895.812245832893,5774.495973065195,5690.20912635414,6337.595868287787,6569.904482168862,9300.212368992716,14212.094119272218,14928.312161686568,15405.764511207704,15322.367462291695,15605.685230162931,15557.774972589363,15253.744011538785,14712.110598027906,14932.092401608454
30,101,102,26.874659046938866,41.009510920016545,46.15637908726232,48.87038541699842,56.46668458619533,57.56752979251449,64.4198340592749,66.93292875978885,61.4073661955491,51.83586037005643,592.7909161316685,868.1033581985071,832.4501915892076,857.2315421845686,837.9624338505532,868.1130550047089,838.749566483874,813.7391718580232,824.6423305744015,849.4060848732088
31,107,108,268.7220953858286,542.8508276406118,674.6732475059824,672.6441731875229,803.0110917786852,634.9235209517136,693.516024710675,709.9741635051095,919.5576035819747,943.1265319463747,302.9964035481312,509.5797534271015,550.1897527442984,540.9048106794759,486.78835508866314,464.1832945945772,470.62525027922777,532.9843065514415,623.0934920121094,745.0146911574217
32,111,112,9.86171546346165,10.701396920359182,9.918863465957227,4.141947743787355,0.9033499842135709,0.9033499842135709,0.9033499842135709,0.9033499842135709,6.574148361847455,6.694788264159949,214.8789371708624,230.29110066455186,239.97830033346247,53.833746342789496,10.53633905594917,10.53633905594917,10.53633905594917,10.53633905594917,236.04468457014724,254.99337283855627
33,112,113,724.7321970690219,1028.4506619399033,1180.8969558524436,1076.4146170837917,883.7229425898312,724.8414328344423,789.3095137337514,875.2701457930702,1015.7378932315308,1049.3550681710713,1041.4347567466975,1661.3211354368839,1580.1617856133887,1558.5115995707574,1705.7834428599328,2144.068987013308,2104.320510643081,2080.7381833913164,2160.6089323354972,2553.4348524060515
34,116,117,1228.4013616420248,2493.0849535923635,2930.0162390430173,3383.673757360275,3562.918171060855,3522.254896922338,3375.105997883416,3262.447127884499,3357.409782874883,3588.6126211295045,4784.60816841992,5639.212269645948,5153.520702846313,4083.750261790555,3371.7497780090494,3220.182050700867,3303.9439256783708,3511.620790455654,3580.0944529319536,3847.2170017817684
35,118,119,2921.5345910724404,3918.224255696925,4423.0592074782835,4116.660316474538,3840.2138842342497,3442.6998235225433,3814.139545128914,4046.180636832035,4426.4912110450905,4812.330688411961,3294.1330014259765,7153.64459020141,6640.213073716797,7128.028796320506,7905.722007286207,9820.025969898214,10060.4964624926,10700.868245750778,12395.262889764463,13537.617179616787
36,119,120,30.77654935271869,41.05549279308268,50.80821328087612,47.946182507361556,37.31567397345687,35.79626953657,35.85475267364503,37.43260266600165,46.0165402894448,54.01610100084056,35.38784523553252,43.56399252191013,40.64372254600037,39.18461974525928,34.63318407191043,31.42196170178332,30.253900668055106,26.923392714430022,30.65983080954064,38.13382418464107
37,120,121,1638.2713428219708,2170.8602681353955,2274.9878416903593,2286.991797085817,2130.8709768946474,2140.234318421314,2262.198125884808,2476.921124343005,2486.1054202420523,2454.4546202283173,822.9663805779536,1466.20308477853,1453.6136830556236,1561.6653709345965,1934.7201432390368,2361.3920508841948,2282.80680799583,2094.849109424405,2007.673630939723,2298.8792275355027
38,121,122,6189.394347878063,7455.9893804462245,7321.608916107306,7510.551833763566,7564.42686444331,7281.718001963967,7320.131841814438,7674.489581748472,7819.018861425707,7377.720737195013,5266.065878105159,9794.863486744656,11240.013459473003,11467.649736283734,11116.656245935208,12615.489980691442,13852.474744220812,13297.20880300342,12420.772458819856,14348.959034493437
39,122,123,101.12501356731741,175.14634647964297,237.43923393031778,234.94749324652867,217.2626648627142,180.67735706207768,175.75456869515207,144.2124140823645,147.85834514239016,172.65389968558537,61.07468293706461,153.08068503674025,128.7107579756276,115.34046818282049,133.14528481812525,239.55297661696073,285.1913820533179,281.2411361945253,222.95993376858732,223.26161233684252
40,124,125,1.6636628917483802,3.5061346829967794,3.6248370945752204,3.8627072357272727,3.209307999890742,2.733771748367429,2.3770605771044284,2.6744830278167147,3.7442953494441715,4.457490644366184,1.3670995075701333,3.8032189850026534,4.218708228110414,4.694340496842311,4.7536222627837095,4.9921402595032385,6.299318224516915,5.348528958728256,5.170127296150218,5.824204602033034
41,126,127,412.37058450988485,661.3605111977174,757.2553818223458,653.3379109211398,546.8299334734938,564.1244347799949,606.5664964136532,674.0659231387847,827.6403186541777,957.6900987231625,938.8585137994888,1214.1181666803493,1106.86410505617,1005.8573106499049,979.983484217517,928.4137328227603,789.3505806858547,763.2932525770652,952.442824790683,1089.9074012562266
42,127,128,5413.289137366112,6338.85948029946,6665.51285469525,6651.1128426360465,4950.409502615996,4766.352256762462,4176.4375299115745,3799.0737338896893,3403.525111840088,3305.293395036105,4442.565205552452,5261.1543032994605,5338.772382971648,5448.150587067564,5490.02631145388,5595.372637675108,5703.87779506832,5900.515048032075,6232.568986313177,6476.443747746832
43,128,129,0.0,0.0,0.0,0.0,0.3549723474572391,0.709938704560919,0.47329578563470265,0.887436658855437,1.3608888582659495,1.6567920558984441,0.0,0.0,0.0,0.0,0.295855453366467,0.8282982220202474,1.8932466854717849,2.129888006632431,1.8340853252715223,1.9523164294315847
44,129,130,831.9213514407842,1025.5058872092022,1118.7242307597226,1271.503312421997,1440.5271267148387,1625.7094532239498,1660.5259025481416,1669.9387950400594,1636.5890192679417,1725.8211583076707,775.5753925564093,998.8305558718373,1069.714630692067,1122.2842568797105,1750.6241123777822,1923.5407651479254,2018.0892525760107,2221.040378016366,2420.937995265688,2720.2177454246207
45,131,132,2820.9494449661825,3956.280041656792,4251.844107270542,3848.05765734173,2053.484413105801,1499.0768320744837,1679.0813017465425,1832.8237479372424,1770.8421857589688,1776.1572413526526,1875.4564098659662,2685.0379956652223,2548.2532574968,2376.4109435703567,2474.38916423547,2531.261477929064,2366.397189932761,2398.2931075223505,3305.2710341642505,4153.475504908293
46,133,134,188.3857846987956,225.0973021709847,234.6419645004725,232.0278293988787,226.73119724465278,229.1900508077182,235.61480319002948,280.5085120961405,316.08558667939997,322.58029309217716,1191.1037439387762,1436.6940889654263,1442.0077001451118,1673.5656823574307,2022.402879094296,2206.2357731639704,2146.1865960872465,1959.8439599877622,1863.975654417654,1883.5944339434031
47,135,136,17683.7254437757,25364.492600969374,26974.38799328696,27075.762724338736,27713.80269387664,28255.2328876049,29917.622355754138,32649.138933898328,34031.87959860337,33603.88812544195,122502.31666166155,174516.89754157505,189132.32181911782,201239.50146439887,227426.5340688607,243683.10131322857,252555.11384791113,257665.1251837894,257523.20120023648,244114.80027468182
48,137,138,14967.51681563847,18450.421001675164,20011.514219392284,20737.88295881679,23709.03517721756,25969.495616707336,26901.820270155877,27556.33590435262,28004.571439818734,27560.277796598657,20427.39553020234,27360.019175076188,27953.71261986539,29090.33176499428,26022.998827200223,26364.62681225324,25989.18990494407,26064.42200115434,27955.349271704312,32280.45914259762
49,139,140,200.6734625824555,288.8951834586659,305.8773139361636,305.5771948871704,374.950963188881,344.4860082274394,351.2831322396198,467.03409144263026,603.2643690810544,577.6749342323799,2633.8036266611357,3963.8126824402716,3892.0199976235353,3793.714625835707,3555.515595222705,4022.5752031452525,4144.862819301396,4161.904285497608,3955.408931396847,4555.021232094563
50,144,145,310.25913433681256,355.0233291459858,332.2063699679591,253.89206351666994,105.49467394808778,63.10544598679266,49.26241346848719,51.864545213299024,62.748132994761406,76.47350510356003,40.75392808932155,91.7731002386021,129.3729829018639,252.9100372402146,576.0904845528942,706.1943120340479,742.7151657285376,724.7170879255943,721.4873073867354,735.7904457934052
51,147,148,7.752411954399066,14.072956515788874,17.237786543355508,16.81851140962849,13.380249992930231,11.243090586225627,9.132016325626845,9.18635141286081,12.709383715481506,16.55374398024836,11.53113607604307,19.946361893816192,23.0992846725851,25.912831370398163,27.618317340490457,32.089548416911775,31.08836233997002,24.899794658291313,22.076965107505817,23.928898302510955
52,149,150,568.8143140481593,901.6161237812487,1017.2393169235246,1017.5788810733936,912.9728742853014,825.2381612723879,847.3924119846683,1020.2018294481948,1237.2450637365773,1338.0750275615544,905.428667708437,1493.001803227649,1357.897059934095,1334.0510736206954,1525.967738572014,1772.9504422630619,1732.9779924620352,1586.742077136798,1630.4340334263325,1854.367697256504
53,151,152,140.29271455171323,296.4205986896354,283.74590256925495,302.2530758564932,294.51915014941596,318.9106901797424,323.40022604810997,319.05561286969794,424.3125859523343,615.5057863812528,2207.9923078400884,3164.8499211748094,3431.1387848022646,3591.7851281302846,4086.988284946253,4195.369075624472,4158.434554762368,3993.481444885103,3743.1561703845746,3296.1518886335507
54,153,154,2.033439217389623,4.357310449925859,3.776364580036029,3.8344401983326746,2.6144312699850754,1.8010795489171603,1.452452592820641,1.3362522331945184,2.4984416227528543,2.96330481933804,0.8715485744712932,2.14981737329502,2.266059984388708,2.905141811720907,3.369894242885051,3.3699238258473816,3.718585288000802,2.788997887572761,2.033556205132523,1.9754142328272468
55,158,159,394.97541328053046,553.3122992657106,591.397799974035,607.6434568725347,594.3750850946698,586.3229727380684,598.578396546518,594.1951388581318,580.5615802355422,559.0059914383387,244.68512173573632,396.74941608854476,406.7873651555772,401.72564856798795,440.2732097793696,537.240203015618,533.9345316779529,604.6090095232116,721.7391203019408,988.6753756908863
56,160,161,1.0044368077853094,1.358942612509943,1.1226289264830138,1.063544161600378,1.1226003726438665,0.8861879476891087,0.4135190121367232,0.827072611476371,1.3588262033075993,1.4178810506724453,0.5316358879935763,1.41771874698104,1.7721545166848292,1.9494349559329436,1.89035411816947,2.422183701239104,3.072155389597553,2.2450865459489173,1.7724661530216572,2.2451723866200997
57,162,163,783.7113668109778,1167.5182180425973,966.2694277418998,965.4690068412365,1002.4142504827591,1047.4041364508569,1015.505729667047,912.4541819849206,766.9353674322615,923.2729451850133,3633.0463839432505,6804.486306618383,8054.380233832227,8460.681910700216,7745.101843047847,6878.597385108078,6591.202769700465,6715.409312105712,7611.108245011164,8370.477688358553
58,167,168,0.0,0.0,0.17357389663280215,0.17357389663280215,0.17357389663280215,0.17357389663280215,0.11571593108853476,0.05785796554426738,0.0,0.0,0.0,0.05785767955199301,0.05785767955199301,0.05785767955199301,0.05785767955199301,0.05785767955199301,0.05785767955199301,0.05785767955199301,0.11571543060333848,0.17357332465082115
59,171,172,2347.5342539352255,3008.827079228114,3123.9207853193484,3140.8982199478683,3519.2108264275025,3734.082078176033,3996.7412411896057,4270.66081852058,4627.998734486005,4871.969928783917,6559.970236265424,9239.996881236937,9510.862315437575,10148.240037827703,11095.861728512562,12336.579661712633,12695.13090716622,12338.60398365872,11923.251910530642,12659.128155207914
60,173,174,13964.990890929237,21481.61187856731,21281.866923834423,19985.229179287802,17922.847418469173,17982.44258059288,19510.087445666246,22644.261448761146,24376.719452619385,25627.390215663985,42645.06653471437,66798.3546153207,76701.7847714631,79199.04191406541,83061.60683647777,82647.00360529787,78784.82274024155,70601.67480956236,70456.64557238542,83200.87703843784
61,178,179,10683.610659779832,14458.281185436015,15811.938670116822,16330.212349694397,17048.991373192843,17704.56234570305,19121.08783509488,21365.406215836454,21904.720056334023,21677.02860281536,42734.61419329368,55090.8410611126,53566.54502237909,58903.31042755245,73845.15320298263,76437.97748314374,75522.8085656563,78897.45929479646,79514.92766144479,71767.53384124249
62,182,183,3621.969059917001,5405.182831649107,5460.977317112821,5463.746023546336,5597.55026626609,5754.458790513989,6073.148956887576,6997.678246277482,7339.620882364779,6645.440393251654,6143.478576348038,13048.92262503221,15028.043804988924,15918.394728255687,16490.13178359205,17350.104756681492,17265.486798667385,19166.277707323607,22381.57142938927,26994.235146920695
63,183,184,22.37329897946062,28.862718249808587,29.100489604222165,28.58122309236841,40.97475010606174,39.27516262017586,37.40649911307974,34.951180693244034,44.59885046476673,64.45605836399449,31.679759585202248,47.640147578097825,56.41247323307589,67.283396219167,56.526234186012715,75.34663795528672,81.65920081900077,86.19830138213334,55.25482909291536,42.51547616882496
64,185,186,15.430325032784545,33.44982611458718,38.986023182990515,36.39416017909361,33.92133070177004,24.792997784156665,26.61800009402799,31.269365647961965,48.63879771846419,57.471549674585575,18.609860477331065,36.62910436511519,35.744942493922004,35.39174807883062,32.38877509808944,37.33534903772457,40.809943333309164,38.21952345007611,31.80090702348059,37.74775920811889
65,186,187,3.8832724326493895,4.283231371619013,4.0547316505333715,4.511765383640032,5.711081137044265,5.939412907287387,5.65454197594856,6.169126263126487,7.596133735636549,8.395542396919122,25.064764892364675,31.68918782337693,32.659122169463586,32.77532662071998,33.86060778270206,34.546989147842844,37.34395700831091,34.54493106112496,28.55108615829898,27.523516611649953
66,188,189,4058.009052177578,5645.0476202321415,6017.81225041585,6039.757608836966,6062.135411461645,5909.235997342825,6073.234174114811,6647.176848627354,7310.853306483584,7264.492630057718,5719.665280279619,9411.715854664453,9560.656653368042,10192.636517321773,13360.976454860687,15417.12469563363,15744.587926001332,15831.094470450986,16363.305868544325,17669.019963601015
67,189,190,19.32996145477221,27.33500842677413,27.751146962982432,25.320655832172463,14.411208335356683,9.430543224775471,9.963926226440954,13.759224733207262,14.589868868165066,11.387936148821252,7.354765859483015,9.193168533689722,10.082819253002642,9.726255359252214,11.859781934299274,12.393291666705045,11.089499439382582,9.132457067303491,8.360924483933038,12.511495595772963
68,191,192,355.1864015281979,654.7601734101967,705.3247947606812,668.3640460287262,590.6449307693493,552.9697366250883,557.5032674089722,708.8595088810462,1028.5753717827245,1292.9299961078461,834.5242169798751,1219.291152108896,1410.0570580783597,1372.6934568335635,1296.26287751828,1106.524130056329,1055.7503043301274,962.6599686520881,882.7683274897695,972.0804697437715
69,194,195,7422.830764593895,10228.297073947,10378.63351022529,9237.168601499088,8919.145132083015,7795.479595030568,8507.350826874612,7716.403141339693,8794.345970517814,9713.841685135194,14333.56829918113,20969.910718934538,21817.06139872727,22285.85921508388,24726.544170363923,27468.188209147338,27641.951245034747,27469.424787739525,27749.86086735368,30810.05658312115
70,195,196,2638.800961561109,3658.1853620586285,4001.660912999238,3664.3299196734188,2184.95449516506,1690.838980373856,1957.1393275084856,2197.8825644741783,2277.5428044268674,2124.2281258470666,1921.9006406080405,2711.667701326195,2495.6212367821995,2384.0982931017534,2479.718671277732,2553.117882213393,2556.3902818088573,2486.455418070736,3321.5307579151927,4110.655143800644
71,201,202,643.0183885429594,756.6188438244196,787.4461662980777,810.2434078753945,834.8584438602555,798.2086854526284,803.3397904323789,804.6160169235287,815.2562517777927,786.0296459886916,187.4733894883198,313.6865364431951,317.25344203204236,350.8912552943004,375.8325257260966,507.86395095224333,526.6695951811104,576.982879030962,724.2608056479746,996.1968532525382
72,202,203,6.038222124395184,10.399797802760439,14.35261491919712,16.210534494891093,13.237782719715307,10.840916759410293,5.834918780664391,2.9876630246222744,3.6656624356399243,6.4325596389104325,27.878445888406958,40.246024364173145,39.11441753827212,37.87934156852261,36.77812228753141,38.82368201824456,43.56836334204418,43.74127570815804,39.692569663249046,36.02356858270677
